* Measurement data measured by REW V5.20.9
* Source:
* Format:
* Dated: 2022/08/25 23:21:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: SSP L 7K
* Smoothing: 1/24 octave
* Frequency Step: 1/96 octave
* Start Frequency: 9.928 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4368.013184 77.399 -118.0947
4399.665527 77.311 -117.5919
4431.547363 77.233 -117.0464
4463.660156 77.164 -116.4628
4496.005371 77.103 -115.8515
4528.585449 77.048 -115.2236
4561.401367 76.997 -114.5872
4594.455078 76.951 -113.9463
4627.748535 76.909 -113.3026
4661.283203 76.868 -112.6562
4695.060547 76.828 -112.0061
4729.083008 76.787 -111.3497
4763.352051 76.747 -110.6837
4797.869141 76.707 -110.0039
4832.636719 76.667 -109.3061
4867.655762 76.629 -108.5874
4902.928711 76.591 -107.8476
4938.457520 76.556 -107.0885
4974.243652 76.523 -106.3125
5010.289062 76.492 -105.5213
5046.595703 76.465 -104.7162
5083.165527 76.441 -103.8978
5120.000000 76.421 -103.0666
5157.101562 76.406 -102.2237
5194.472168 76.395 -101.3708
5232.113281 76.386 -100.5109
5270.027344 76.380 -99.6492
5308.216309 76.373 -98.7921
5346.681641 76.366 -97.9432
5385.426270 76.359 -97.0997
5424.451172 76.354 -96.2545
5463.758789 76.354 -95.4014
5503.351562 76.358 -94.5414
5543.230957 76.367 -93.6809
5583.399414 76.380 -92.8251
5623.859375 76.397 -91.9763
5664.611816 76.417 -91.1357
5705.660156 76.439 -90.3046
5747.005859 76.464 -89.4838
5788.650879 76.490 -88.6736
5830.597656 76.517 -87.8753
5872.848633 76.545 -87.0930
5915.405762 76.574 -86.3299
5958.271484 76.605 -85.5849
6001.447266 76.640 -84.8546
6044.936523 76.681 -84.1355
6088.740234 76.727 -83.4259
6132.861816 76.779 -82.7269
6177.303223 76.836 -82.0407
6222.066406 76.899 -81.3695
6267.154297 76.966 -80.7171
6312.568359 77.039 -80.0922
6358.312012 77.119 -79.5071
6404.386719 77.204 -78.9766
6450.795898 77.295 -78.5145
6497.541016 77.389 -78.1293
6544.625000 77.486 -77.8253
6592.049805 77.585 -77.6046
6639.818359 77.684 -77.4686
6687.933594 77.783 -77.4177
6736.396973 77.880 -77.4489
6785.211426 77.972 -77.5550
6834.379883 78.057 -77.7318
6883.904785 78.134 -77.9853
6933.788574 78.198 -78.3286
6984.033691 78.249 -78.7725
7034.642578 78.283 -79.3170
7085.618652 78.302 -79.9505
7136.963867 78.302 -80.6569
7188.681152 78.286 -81.4213
7240.773438 78.254 -82.2296
7293.243164 78.207 -83.0659
7346.092773 78.144 -83.9140
7399.325684 78.065 -84.7595
7452.944336 77.969 -85.5914
7506.951172 77.857 -86.4021
7561.350098 77.734 -87.1885
7616.142578 77.603 -87.9538
7671.332031 77.470 -88.7059
7726.921875 77.339 -89.4543
7782.914551 77.214 -90.2126
7839.312500 77.093 -91.0067
7896.119629 76.973 -91.8804
7953.337891 76.846 -92.8902
8010.971191 76.701 -94.0884
8069.021973 76.524 -95.4975
8127.493164 76.302 -97.0902
8186.388672 76.019 -98.7898
8245.710938 75.666 -100.4838
8305.461914 75.238 -102.0394
8365.647461 74.739 -103.3212
8426.267578 74.179 -104.2128
8487.328125 73.570 -104.6340
8548.831055 72.925 -104.5485
8610.779297 72.261 -103.9603
8673.176758 71.589 -102.9024
8736.026367 70.922 -101.4244
8799.331055 70.274 -99.5827
8863.094727 69.653 -97.4345
8927.320312 69.066 -95.0354
8992.010742 68.514 -92.4335
9057.170898 67.994 -89.6628
9122.802734 67.502 -86.7438
9188.910156 67.037 -83.6914
9255.497070 66.598 -80.5206
9322.566406 66.185 -77.2498
9390.121094 65.795 -73.9026
9458.166016 65.424 -70.5016
9526.704102 65.071 -67.0629
9595.738281 64.737 -63.5969
9665.273438 64.423 -60.1081
9735.311523 64.126 -56.5964
9805.857422 63.845 -53.0611
9876.915039 63.577 -49.5030
9948.487305 63.320 -45.9216
10020.578125 63.078 -42.3114
10093.191406 62.851 -38.6648
10166.331055 62.641 -34.9782
10240.000000 62.451 -31.2554
10314.203125 62.282 -27.5041
10388.944336 62.130 -23.7302
10464.226562 61.993 -19.9401
10540.054688 61.865 -16.1400
10616.432617 61.743 -12.3321
10693.363281 61.627 -8.5131
10770.852539 61.521 -4.6763
10848.902344 61.430 -0.8161
10927.517578 61.359 3.0697
11006.703125 61.306 6.9822
11086.461914 61.273 10.9248
11166.798828 61.258 14.8958
11247.718750 61.262 18.8772
11329.223633 61.280 22.8394
11411.320312 61.309 26.7569
11494.011719 61.348 30.6167
11577.301758 61.397 34.4208
11661.195312 61.462 38.1822
11745.697266 61.546 41.9130
11830.811523 61.649 45.6165
11916.542969 61.768 49.2900
12002.894531 61.903 52.9306
12089.873047 62.053 56.5346
12177.480469 62.221 60.0936
12265.723633 62.410 63.5957
12354.606445 62.620 67.0322
12444.132812 62.851 70.4062
12534.308594 63.101 73.7282
12625.136719 63.370 77.0047
12716.624023 63.659 80.2349
12808.773438 63.970 83.4084
12901.591797 64.306 86.5048
12995.082031 64.663 89.4940
13089.250000 65.035 92.3411
13184.099609 65.414 95.0134
13279.636719 65.796 97.4797
13375.867188 66.179 99.7068
13472.793945 66.566 101.6619
13570.422852 66.964 103.3134
13668.759766 67.383 104.6233
13767.809570 67.829 105.5415
13867.577148 68.302 106.0079
13968.067383 68.796 105.9617
14069.285156 69.297 105.3500
14171.237305 69.784 104.1309
14273.927734 70.231 102.2769
14377.362305 70.612 99.7909
14481.546875 70.904 96.7276
14586.486328 71.084 93.2131
14692.185547 71.141 89.4500
14798.651367 71.070 85.6857
14905.888672 70.878 82.1525
15013.902344 70.576 79.0249
15122.700195 70.180 76.4107
15232.285156 69.704 74.3645
15342.664062 69.158 72.8996
15453.843750 68.553 71.9881
15565.829102 67.897 71.5630
15678.625000 67.207 71.5377
15792.239258 66.511 71.8271
15906.675781 65.843 72.3561
16021.942383 65.236 73.0602
16138.043945 64.718 73.8828
16254.986328 64.300 74.7647
16372.777344 63.981 75.6344
16491.421875 63.750 76.4089
16610.923828 63.590 77.0075
16731.294922 63.484 77.3599
16852.535156 63.412 77.3998
16974.656250 63.355 77.0499
17097.662109 63.294 76.2284
17221.558594 63.213 74.8819
17346.353516 63.086 73.0149
17472.052734 62.882 70.7045
17598.662109 62.570 68.0989
17726.189453 62.128 65.4014
17854.640625 61.549 62.8528
17984.021484 60.843 60.6964
18114.341797 60.028 59.1270
18245.605469 59.127 58.2608
18377.820312 58.168 58.1471
18510.994141 57.179 58.7897
18645.132812 56.184 60.1513
18780.242188 55.200 62.1576
18916.332031 54.243 64.7165
19053.408203 53.324 67.7237
19191.476562 52.447 71.0650
19330.546875 51.607 74.6480
19470.623047 50.789 78.4205
19611.714844 49.990 82.2879
19753.830078 49.244 85.9482
19896.974609 48.654 88.8094
